User-ID,ISBN,Book-Rating
216683,0345370805,7
216683,0345387651,8
216683,0373484224,8
216683,0380018179,9
216683,0380725584,8
216683,0380794489,8
216683,038079487X,8
216683,0394820371,8
216683,0425107469,10
216683,0425115801,8
216683,042511984X,8
216683,0440111811,6
216683,0440146577,5
216683,0440168724,5
216683,0440200563,6
216683,0440201926,6
216683,0440205573,7
216683,0440221099,8
216683,0440234743,9
216683,044023722X,8
216683,0440932599,7
216683,0440967694,8
216683,0446394521,8
216683,0446605239,7
216683,0449134482,7
216683,0451167317,8
216683,0515116750,8
216683,0515120006,8
216683,0515128546,8
216683,0515131229,8
216683,051513287X,8
216683,0515133973,9
216683,0553211404,8
216683,0671004530,8
216683,0671010085,7
216683,0671020293,8
216683,0671042858,9
216683,0671644475,7
216683,0671670689,7
216683,0671793489,9
216683,0689817215,8
216683,0823401898,8
216683,0886774012,9
216683,1559029838,8
216683,1878424319,3
217740,0060977493,4
217740,014028009X,7
217740,0312961324,5
217740,0345423135,8
217740,0385315309,5
217740,0385416342,5
217740,0385721234,7
217740,0399501487,7
217740,0425133516,5
217740,0440203856,9
217740,0440217547,5
217740,0440224780,6
217740,0440224810,5
217740,0451163966,7
217740,0451166892,8
217740,0452282152,8
217740,0553275976,7
217740,0671004573,5
217740,0671727796,4
217740,0671729411,8
217740,0671729470,7
217740,0671880314,6
217740,0684801523,5
217740,068484267X,4
217740,0684865742,5
217740,080411109X,7
217740,0812550706,7
218552,0060540753,6
218552,0060928336,5
218552,0060934719,5
218552,0060938455,7
218552,0312966970,6
218552,0316569321,5
218552,0316603287,4
218552,0316666009,6
218552,0316693294,7
218552,0345339703,5
218552,0345413865,5
218552,0374199698,4
218552,0385504209,8
218552,0385512104,5
218552,0440176484,3
218552,0440211727,6
218552,0440213525,8
218552,0446527165,7
218552,0446606812,3
218552,0446612790,7
218552,0451183665,5
218552,0515121843,6
218552,051512219X,4
218552,0515122734,6
218552,051512317X,8
218552,0515124214,8
218552,0525947647,5
218552,0671001795,8
218552,0671021001,5
218552,0671027360,8
218552,0671042572,7
218552,0679459626,5
218552,0679734775,3
218552,0679746048,4
218552,0684874350,5
218552,156402976X,6
218608,006101351X,9
218608,0140270590,8
218608,0312306326,8
218608,031242227X,10
218608,0316690619,9
218608,0345298349,8
218608,0345361792,9
218608,0380002930,8
218608,0380730138,8
218608,0385504209,10
218608,0394800133,10
218608,0399501487,8
218608,0425119653,8
218608,0425178579,8
218608,044022165X,7
218608,044651652X,5
218608,0446606189,9
218608,0446607657,9
218608,0451163966,8
218608,0451168364,10
218608,0452282829,8
218608,051513628X,6
218608,0553279378,8
218608,0553573136,8
218608,0671001795,8
218608,0671021001,10
218608,0671534645,8
218608,0671894455,9
218608,0679745203,8
218608,0767902513,9
218608,080410526X,8
218608,089480829X,10
219683,0060929871,4
219683,0140067477,10
219683,0140177396,8
219683,0140186409,6
219683,0312924585,6
219683,0316769487,1
219683,0345313151,6
219683,0345322231,6
219683,0345338588,5
219683,0345422392,3
219683,0380752859,2
219683,0399144463,9
219683,0425104338,6
219683,0440180295,6
219683,0440224675,4
219683,0441104029,5
219683,0441172695,9
219683,0441172717,10
219683,0449006522,5
219683,0451155750,6
219683,0451156609,3
219683,0451160525,8
219683,0451161343,7
219683,0451161351,4
219683,0451162072,6
219683,0451166604,9
219683,0451167317,6
219683,0451167805,7
219683,0451168615,10
219683,0451169530,7
219683,0451177096,7
219683,0451184963,5
219683,0451188462,7
219683,0451524934,7
219683,0452262143,7
219683,0515131229,9
219683,0515132020,8
219683,051513287X,8
219683,0670813028,10
219683,0670835382,10
219683,0670839531,8
219683,0670851086,9
219683,0671001132,9
219683,067102423X,4
219683,0671024248,4
219683,0671041789,8
219683,0671042858,2
219683,067169071X,7
219683,0743211383,4
219683,0802130208,7
219683,080410526X,9
219683,0805062971,8
219683,0812513711,9
219683,0812513738,9
224349,006000438X,9
224349,0060809833,9
224349,0142001619,8
224349,0142002267,5
224349,0312195516,9
224349,0316168688,8
224349,0316602051,8
224349,0345350685,8
224349,0345370775,8
224349,0345378490,7
224349,0345416260,9
224349,0345417623,9
224349,0374199698,10
224349,0375760911,7
224349,0385472951,7
224349,0385474016,8
224349,0385490992,8
224349,042518286X,7
224349,0440211727,8
224349,0440998050,8
224349,0446525537,7
224349,0446602612,8
224349,0446670111,7
224349,0449207757,10
224349,0449212602,8
224349,0451524934,9
224349,0452282152,9
224349,0452284449,5
224349,0553572997,8
224349,0679734775,9
224349,0679735666,10
224349,0743422082,5
224349,0786885688,6
224349,0802135161,9
224349,080410526X,9
224349,0804111359,6
224349,0811811409,6
224349,1400034779,8
224349,1573229326,7
224349,1885171080,9
224764,0060934417,5
224764,0060981180,6
224764,0060987561,10
224764,0140386645,5
224764,0156027321,3
224764,0312284683,5
224764,0316602906,10
224764,0316666343,7
224764,0345366239,1
224764,034538475X,8
224764,0345404319,8
224764,0345436911,8
224764,0345452577,3
224764,0380978407,10
224764,0385510438,9
224764,0440224675,10
224764,0451124340,8
224764,0451190491,6
224764,0451190521,6
224764,0451190548,6
224764,0451190556,6
224764,0451190564,6
224764,0451190572,7
224764,0515128554,6
224764,0553208845,10
224764,0553289411,10
224764,0553579606,8
224764,0553802488,8
224764,0671011375,8
224764,0671024248,6
225087,0060915544,10
225087,0060921145,10
225087,0060922532,10
225087,0061097314,10
225087,0140270590,10
225087,0312265867,10
225087,0312924801,10
225087,0312978383,10
225087,0316693200,10
225087,0345370775,10
225087,0345391055,7
225087,034540288X,10
225087,0345404319,5
225087,0380012863,10
225087,038531292X,8
225087,0385490992,10
225087,0399145990,8
225087,0399149155,10
225087,0399149422,10
225087,0425147622,10
225087,0425154092,10
225087,0425163407,10
225087,0425169863,10
225087,042518286X,10
225087,0440167531,5
225087,0440201926,6
225087,0440206154,10
225087,0440209412,5
225087,0440213525,5
225087,0440214041,10
225087,0440224705,10
225087,044651862X,10
225087,0446527033,10
225087,0446527165,10
225087,0446603309,5
225087,0446604666,5
225087,0446605409,7
225087,0446605484,10
225087,0446606189,10
225087,0446606812,10
225087,0446612545,5
225087,0446676098,10
225087,0449006530,10
225087,0449203794,5
225087,0515120618,10
225087,0515131229,7
225087,0515136379,7
225087,0553250531,5
225087,0553284118,10
225087,055356451X,10
225087,0553572326,10
225087,0553572997,8
225087,0553578022,10
225087,0670844527,7
225087,0670851086,7
225087,0671003755,10
225087,0671004549,10
225087,0671025333,10
225087,0671027581,7
225087,0671028375,10
225087,0671042262,9
225087,0671758896,10
225087,0671793489,10
225087,0671867113,10
225087,0671868691,10
225087,0743437640,10
225087,0743460529,10
225087,0805059555,10
225087,1551668300,6
225087,1558531025,10
225595,0312952716,10
225595,0316153915,10
225595,0316154059,9
225595,0316602906,10
225595,0316603287,5
225595,0316666343,5
225595,0345384377,9
225595,0345386108,10
225595,0345417623,7
225595,0345444884,10
225595,0345452550,9
225595,0385504209,10
225595,0385504470,9
225595,0385507593,10
225595,0393319296,7
225595,0425144429,10
225595,0446602612,10
225595,0515122491,6
225595,0525947647,9
225595,0553579754,9
225595,0553802488,9
225595,0671042262,7
225595,0684853523,10
225595,0743467523,10
225763,002542730X,7
225763,0060392452,5
225763,0060987103,5
225763,0061099368,5
225763,014028009X,5
225763,0142001430,7
225763,0156007479,7
225763,0312966970,8
225763,0316096199,6
225763,0316284955,5
225763,0316569321,5
225763,0316693200,8
225763,0345313151,8
225763,0345322231,7
225763,0345366239,9
225763,0345384466,5
225763,0345427637,5
225763,0375726403,7
225763,0375760911,7
225763,0380005239,9
225763,0385335482,5
225763,0399501487,4
225763,0425178579,8
225763,0440224675,5
225763,0440225817,5
225763,0446515078,8
225763,0446602620,7
225763,0446610038,8
225763,0449219461,5
225763,0525946829,5
225763,0670894605,7
225763,0671004107,5
225763,0671027360,5
225763,0743227441,8
225763,0743418174,8
225763,0767902521,5
225763,0786885688,6
225763,1400031346,7
226965,0060391626,6
226965,006440188X,10
226965,0064440508,10
226965,0064471047,9
226965,0064471101,8
226965,0140067477,10
226965,0312961324,5
226965,0345337662,10
226965,0345350499,10
226965,0345384466,9
226965,034538475X,10
226965,0345404319,9
226965,0345409671,8
226965,0345422392,10
226965,0345434803,10
226965,0380794470,6
226965,0385265700,7
226965,039480001X,10
226965,0394800133,10
226965,0394800168,10
226965,042513699X,10
226965,0425167313,10
226965,0425179672,10
226965,0439064864,10
226965,0439136350,10
226965,0439139597,10
226965,043935806X,10
226965,0440226430,5
226965,044651862X,7
226965,0446608815,7
226965,0446610100,10
226965,0446611085,7
226965,0515124621,5
226965,0515130389,8
226965,051513628X,5
226965,0515136530,5
226965,0553268880,9
226965,0553268937,9
226965,0553271636,8
226965,0590353403,10
226965,0618002219,10
226965,0618002227,10
226965,0618002235,10
226965,0618002243,10
226965,0671010085,5
226965,0679454497,10
226965,0804114986,10
226965,1565122968,7
227447,0060938455,10
227447,0064407675,8
227447,0141000198,5
227447,0156528207,10
227447,0316096199,10
227447,0316107387,9
227447,0316666343,10
227447,0375756981,5
227447,0380782340,10
227447,0380817691,9
227447,0399142282,9
227447,0425166619,7
227447,0425178579,7
227447,0425181464,8
227447,0446611212,9
227447,0449221504,6
227447,0451167805,9
227447,0451207246,7
227447,0515087947,10
227447,0515102652,9
227447,051511779X,10
227447,0553280341,9
227447,0553280368,7
227447,0553287532,9
227447,055356773X,10
227447,0553574663,9
227447,0671028375,9
227447,0836218515,8
227447,0843949945,8
227447,0894808249,9
227447,0920668372,10
227520,0060987103,10
227520,0312966970,7
227520,0345316002,9
227520,0345336038,9
227520,0345368932,9
227520,0373218397,8
227520,0373218435,8
227520,0373243286,8
227520,0373243790,8
227520,0373270976,8
227520,0373483503,9
227520,0373484003,9
227520,0373484100,10
227520,0373484224,8
227520,0373802021,9
227520,0385418493,8
227520,0399147128,9
227520,0425148297,8
227520,0425150984,8
227520,0425153789,8
227520,0425157628,9
227520,0425160394,10
227520,0425168131,10
227520,0425173631,8
227520,0425176304,5
227520,0425178579,9
227520,0425181464,8
227520,0425183971,8
227520,042518630X,9
227520,0425189031,9
227520,0425191583,10
227520,0441000916,8
227520,0441002935,7
227520,0441004520,8
227520,0441005241,8
227520,0441007813,7
227520,0515114006,10
227520,0515114693,10
227520,0515116750,10
227520,051511779X,10
227520,0515118656,8
227520,0515120006,8
227520,0515121843,9
227520,051512317X,9
227520,0515124214,8
227520,0515126772,10
227520,0515127833,8
227520,0515128546,9
227520,0515128554,10
227520,0515130389,9
227520,0515131229,9
227520,0515132020,9
227520,0515132187,10
227520,051513287X,10
227520,0515133973,9
227520,0515135062,9
227520,051513628X,10
227520,0515136379,10
227520,0553265741,8
227520,0553272837,7
227520,0671027581,8
227520,0671042262,10
227520,0671737619,9
227520,0671742558,8
227520,0671795538,8
227520,0671880608,9
227520,0812548051,10
227520,089480829X,10
229011,014029628X,6
229011,0140298479,6
229011,0141000198,7
229011,0345380371,6
229011,0345453816,10
229011,0380756269,7
229011,0380808072,6
229011,0380811065,8
229011,0380815583,8
229011,0380820854,7
229011,038533656X,6
229011,0385720955,7
229011,0425171078,7
229011,0440209633,7
229011,0440211727,6
229011,0440213525,6
229011,0440220602,2
229011,0440225701,7
229011,0440234743,7
229011,0446363669,8
229011,0446515078,1
229011,0451173139,7
229011,0451204530,7
229011,0515126772,6
229011,0515128546,6
229011,0553213105,10
229011,0553583441,7
229011,0671004549,8
229011,0671027581,9
229011,0671525751,8
229011,0671568175,5
229011,0671737619,10
229011,0671742558,7
229011,0671758896,9
229011,0671776800,10
229011,067187098X,8
229011,0671888587,8
229011,0743460529,2
229011,0804119708,8
229011,0804119716,9
229011,1551668378,7
229011,1551669498,3
229011,1573229571,10
230522,0060915544,9
230522,0060987561,8
230522,0064400026,9
230522,0142001740,9
230522,0345337662,9
230522,0345423402,8
230522,034543479X,7
230522,0345434803,6
230522,0345439104,8
230522,0375412530,8
230522,0380018179,8
230522,0380600129,9
230522,0380704587,7
230522,0385474016,8
230522,0385504209,9
230522,0394800168,9
230522,0399501487,10
230522,0440219078,9
230522,0440224624,6
230522,0440404193,9
230522,0440940001,10
230522,0441790348,9
230522,0446365386,9
230522,0446516538,7
230522,0446606812,8
230522,0451169522,7
230522,0553211404,9
230522,055321313X,10
230522,0553213148,10
230522,0553213156,8
230522,0553213172,10
230522,0553213180,10
230522,0553250426,10
230522,0553274295,10
230522,0553275976,7
230522,0553569155,5
230522,0670805149,7
230522,0670894184,8
230522,0671042572,7
230522,0671617028,9
230522,0671880314,8
230522,0671894455,8
230522,0679751521,9
230522,0811801802,10
230522,0811802981,10
230522,0836220986,8
230522,0877017883,10
231210,0060964049,8
231210,0060987561,8
231210,0312274920,8
231210,0345392825,10
231210,0345423879,8
231210,0345459202,8
231210,0375411070,8
231210,0375706771,8
231210,0375725784,8
231210,0380730138,6
231210,0385492081,10
231210,0385722206,5
231210,0399501487,10
231210,0440226430,7
231210,0446310786,10
231210,0446600660,9
231210,0446672211,7
231210,0449212602,8
231210,0449219364,7
231210,0449221512,7
231210,0449223604,7
231210,0451526341,10
231210,0553212451,9
231210,0553274503,5
231210,0553280341,7
231210,0553284789,7
231210,067088300X,7
231210,0671003755,8
231210,0671250671,9
231210,0671789422,10
231210,0684874350,8
231210,0743418174,7
231210,0743418204,7
231210,0767915054,5
231210,0786862564,7
231210,0804108749,10
231210,0894803204,9
231210,1559029838,8
231210,1573225789,9
232131,0060915544,10
232131,0060920084,7
232131,0060921145,8
232131,0060934417,9
232131,0060987561,9
232131,006101351X,7
232131,0061097861,8
232131,014028009X,7
232131,0141000198,6
232131,0312983271,6
232131,0312983867,6
232131,0316103098,8
232131,0316601950,7
232131,0345339703,8
232131,0345361792,9
232131,0375500510,7
232131,0380789035,8
232131,0385498802,10
232131,0385504209,10
232131,0385507607,9
232131,0385510438,8
232131,0399149155,7
232131,0399149759,8
232131,0425100650,7
232131,0425124347,7
232131,0425133516,7
232131,042513699X,9
232131,0425182878,7
232131,0425182908,4
232131,0425188787,4
232131,0439064864,9
232131,0439136350,9
232131,0440204208,4
232131,0440225701,7
232131,0440225825,7
232131,0440234743,7
232131,044651652X,5
232131,0446532231,7
232131,0446603716,1
232131,0446607193,5
232131,0446608815,6
232131,0446610038,8
232131,0446611212,4
232131,0446672211,9
232131,0449005615,8
232131,0449223604,8
232131,0553279378,9
232131,0553569058,6
232131,0553571885,7
232131,0553572326,6
232131,059035342X,8
232131,0670032379,10
232131,0670865796,7
232131,0670880728,6
232131,0671003755,10
232131,0671027360,7
232131,0671749013,6
232131,0671864173,5
232131,067976402X,8
232131,0743227441,9
232131,074343627X,6
232131,0743467523,6
232131,0767900383,7
232131,0786862564,5
232131,0804106304,8
232131,0894803204,7
234359,0060542128,8
234359,0060934719,7
234359,0060987103,6
234359,0062502182,6
234359,0140143505,9
234359,0142000205,7
234359,0142001740,9
234359,0156027321,8
234359,0373250185,3
234359,0373691300,5
234359,038533334X,6
234359,0385337639,10
234359,0385722435,7
234359,0385730586,8
234359,0399149848,9
234359,0399151060,8
234359,0425162443,9
234359,0425167313,7
234359,0449907481,6
234359,050552354X,7
234359,0505523752,5
234359,0505524090,5
234359,051513628X,6
234359,0515136379,7
234359,0515136530,7
234359,0553802461,5
234359,0670031909,7
234359,0671525751,6
234359,0743245520,5
234359,074347628X,5
234359,0802116698,8
234359,0804120021,4
234359,0811801802,10
234359,082177512X,5
234359,0871136791,4
234828,0060392452,10
234828,0060930535,3
234828,0066214122,8
234828,0140143505,10
234828,0140186409,3
234828,0316666343,7
234828,0345333926,8
234828,0345353145,10
234828,0345370775,9
234828,0345380371,9
234828,0345384350,7
234828,0345384911,8
234828,0345434803,2
234828,0345444884,8
234828,0380702843,9
234828,0380710218,8
234828,0380759497,8
234828,038079487X,6
234828,0394558235,3
234828,0425107469,8
234828,0425109720,10
234828,042511774X,9
234828,042513525X,8
234828,0425137562,7
234828,0425142485,4
234828,0425147622,6
234828,0425151867,7
234828,0425161242,7
234828,042518286X,8
234828,0440206154,6
234828,044021145X,9
234828,0440213525,9
234828,0440224624,8
234828,0441172717,10
234828,0441790348,8
234828,0446322180,9
234828,0446359866,8
234828,0446363251,2
234828,0446603589,8
234828,0449203794,8
234828,0449221512,7
234828,0451132378,8
234828,0451142934,8
234828,0451151259,8
234828,0451157443,8
234828,0451160525,9
234828,0451167317,8
234828,0451173317,5
234828,0451180232,9
234828,0451191153,9
234828,0452266564,9
234828,051511264X,7
234828,0553250426,8
234828,0553275976,7
234828,0618002227,10
234828,0618002235,10
234828,0670835382,6
234828,0671004107,9
234828,0671727796,9
234828,0671793489,8
234828,0743467523,10
234828,0804111359,7
234828,0812550706,10
234828,1558531564,10
235105,0060194448,9
235105,0061000027,9
235105,0066212855,9
235105,0140179836,6
235105,0140265686,8
235105,0142001619,10
235105,0312265859,9
235105,0312265867,9
235105,0312278586,10
235105,0312979096,5
235105,0312983271,4
235105,0312986343,7
235105,0316153915,8
235105,0316154059,9
235105,0316666343,8
235105,0345379144,8
235105,0345423402,8
235105,0345452550,9
235105,0345452577,9
235105,0374199698,8
235105,0380813815,10
235105,0385416342,9
235105,038542471X,8
235105,0385424728,7
235105,0385472951,9
235105,0385503822,8
235105,0385504209,6
235105,0385510438,9
235105,0385511612,8
235105,0385512104,10
235105,0399146431,8
235105,0399148639,10
235105,0399149155,8
235105,0399149759,8
235105,0425109720,8
235105,0425121631,5
235105,0425132048,9
235105,0425157539,9
235105,0425170349,8
235105,0425178765,8
235105,0425188361,8
235105,043935806X,9
235105,0440180295,8
235105,0440202043,7
235105,0440498058,10
235105,0440998050,10
235105,0441002935,7
235105,0441003745,7
235105,0441004520,8
235105,0441005241,7
235105,0441005748,6
235105,0441009239,8
235105,0441010512,9
235105,0446322180,9
235105,0446343455,10
235105,0449212602,9
235105,0449219410,10
235105,0451153553,8
235105,0515133876,7
235105,0525947299,9
235105,0553287346,8
235105,0553566040,9
235105,055356773X,8
235105,0553801945,8
235105,080410753X,9
235282,0060391626,10
235282,006093090X,6
235282,0060987561,10
235282,0140150749,8
235282,0312283709,7
235282,0316096199,8
235282,0316666343,6
235282,0316776963,8
235282,0316777730,9
235282,0316969443,6
235282,0345413865,8
235282,0345413881,8
235282,0345423291,8
235282,0345441265,7
235282,0375412530,8
235282,0375756981,10
235282,0380817691,8
235282,0385484518,7
235282,0385498802,7
235282,0385507607,9
235282,0399145990,9
235282,0399148019,8
235282,0399148027,9
235282,0399149368,8
235282,042513699X,8
235282,0425167313,9
235282,0440195934,7
235282,0446610038,8
235282,0446672211,8
235282,0446692298,8
235282,0449002985,8
235282,0449910571,8
235282,0451137965,8
235282,0451176464,10
235282,0553208845,10
235282,0670894605,8
235282,0671003755,9
235282,0671004530,8
235282,0671027360,6
235282,0671793489,7
235282,0671888587,7
235282,0679459626,8
235282,0679746048,8
235282,0684853515,6
235282,0743460529,8
235282,0743469801,8
235282,0767905180,7
235282,0767907817,7
235282,0786866586,6
235282,0894803204,7
235282,1573225789,8
236283,0307010368,10
236283,0316788228,10
236283,0345441036,10
236283,0385182449,10
236283,0385199570,10
236283,0385484518,10
236283,039913039X,10
236283,0399133143,10
236283,0399147195,10
236283,0399149155,10
236283,0440202043,10
236283,0446343455,10
236283,0446525502,10
236283,0446527793,10
236283,0446531332,10
236283,0446532452,10
236283,0446600660,10
236283,0446605239,10
236283,0446606812,10
236283,0446608955,10
236283,044661193X,10
236283,0449219410,10
236283,0451156609,8
236283,0451190491,10
236283,0451190521,10
236283,0451190548,10
236283,0451190556,10
236283,0451190564,10
236283,0451190572,10
236283,0452262143,5
236283,0452278902,10
236283,0452279178,10
236283,0515136530,10
236283,0525941908,10
236283,0553582747,8
236283,0553582755,10
236283,0670691992,10
236283,0670813028,10
236283,0670813648,10
236283,067081458X,10
236283,067082982X,10
236283,0670835382,10
236283,0670839531,10
236283,0670844527,10
236283,0670851086,10
236283,0670855030,10
236283,0670858692,10
236283,0671041789,10
236283,0671741187,9
236283,0684853507,10
236283,0684853515,10
236283,0684867621,10
236283,0743211375,10
236283,0743211383,10
236283,0743235150,10
236283,0743412028,10
236283,0786867647,10
236283,0786868716,10
236283,0786881852,8
236283,0786890436,10
236283,080410526X,9
236283,0805036504,10
236283,0805059555,10
236283,0920668364,10
236283,1558531564,10
236283,155874262X,10
236283,155874424X,10
236283,1558745718,10
236283,1558747109,10
236340,006016848X,8
236340,0060929871,8
236340,0312924585,8
236340,0312976275,9
236340,0345413865,8
236340,0345413881,9
236340,0380718340,9
236340,0380724979,9
236340,0380730847,9
236340,0380732661,8
236340,0380817691,8
236340,0385472951,8
236340,0425147622,9
236340,0425158616,9
236340,0425163407,8
236340,0425169863,9
236340,0425172546,6
236340,0425182908,2
236340,0440211727,10
236340,0440213525,8
236340,0440220602,8
236340,044022165X,9
236340,0446310786,9
236340,0446364193,8
236340,0446601241,9
236340,0446603716,8
236340,0446604801,7
236340,0446606189,8
236340,0446606383,7
236340,0446609323,7
236340,0446610038,8
236340,0446611212,9
236340,0449213447,5
236340,0449219364,9
236340,0449219461,9
236340,0449221512,8
236340,0451167317,9
236340,0451206002,9
236340,0515128821,7
236340,0553271636,8
236340,0553275100,9
236340,0553279556,8
236340,0553279912,8
236340,0553280341,5
236340,055329170X,9
236340,0553572202,8
236340,055357227X,9
236340,055357230X,9
236340,0553572326,8
236340,0553573926,8
236340,0671673688,7
236340,0671880314,7
236757,0060199652,4
236757,0060915544,8
236757,0060928336,8
236757,0060930535,8
236757,0060934417,9
236757,0061009059,5
236757,0312147015,9
236757,0312195516,9
236757,031298328X,1
236757,0312983824,5
236757,0316780375,6
236757,0316781266,4
236757,0345313860,9
236757,0345379144,7
236757,0385265700,3
236757,0385498802,7
236757,0440212561,8
236757,0440222656,10
236757,0446607657,8
236757,0449005615,9
236757,0449213730,8
236757,0449219410,5
236757,0451186362,4
236757,0452282152,9
236757,0452284449,9
236757,0553250426,1
236757,0553277472,7
236757,0553579754,3
236757,0609804138,4
236757,0670894184,8
236757,0671038184,8
236757,067976402X,9
236757,0743474325,8
236757,0767907817,9
239584,006099486X,8
239584,0061009059,5
239584,0062502182,10
239584,006440188X,10
239584,0066209773,10
239584,0140186409,9
239584,014029628X,9
239584,015100692X,10
239584,0312283709,8
239584,0316666343,10
239584,0316776963,9
239584,0345361792,10
239584,0345413350,10
239584,0345422783,6
239584,0345436911,8
239584,0374525641,10
239584,0375412530,7
239584,0375705171,9
239584,0375760911,8
239584,0380730200,9
239584,0380977788,10
239584,0385503954,8
239584,0385509456,10
239584,0385729332,9
239584,0439404371,8
239584,0440212561,10
239584,0440221595,5
239584,0440414806,9
239584,0446391301,10
239584,0449005615,10
239584,0525947299,6
239584,0553272535,9
239584,0670030643,7
239584,0671038184,7
239584,0679736379,9
239584,0684857820,9
239584,0805063889,10
239584,1573227889,10
239584,1573228737,10
239594,0060930535,8
239594,0060977493,8
239594,0156628708,10
239594,0312983603,8
239594,0316182540,6
239594,0345323750,8
239594,0345361792,8
239594,034536676X,8
239594,0345387651,7
239594,0375703764,9
239594,0375703861,8
239594,0375751513,8
239594,038549081X,9
239594,0385720955,9
239594,0425163407,4
239594,0425180638,4
239594,0440180295,9
239594,0440208459,8
239594,0440236703,10
239594,0446310786,8
239594,0446608386,9
239594,0449207757,7
239594,0449212602,9
239594,0449213447,9
239594,0452260116,9
239594,0452280621,10
239594,0553277472,9
239594,0553280147,7
239594,0553287346,8
239594,0553566040,8
239594,0553574574,7
239594,0553582127,7
239594,0671727796,9
239594,0802135161,8
239594,0804106304,7
239594,1573227889,7
239594,1573229725,9
240144,0140262032,10
240144,0140481346,3
240144,0142001805,10
240144,0142002267,8
240144,0393319296,7
240144,0399147195,8
240144,0439136350,10
240144,0439139597,10
240144,043935806X,10
240144,0440235596,9
240144,0440414806,9
240144,0440940001,10
240144,0440998050,10
240144,0441304834,6
240144,0449219364,10
240144,0451188543,8
240144,0553575384,10
240144,0590353403,10
240144,059035342X,10
240144,0671027360,8
240144,0805036504,8
240144,0811801802,9
240144,0811811409,10
240144,0877017883,10
240567,0060929871,2
240567,0060959037,8
240567,0140177396,8
240567,0140481346,6
240567,0142000205,8
240567,0142000663,8
240567,0142001740,10
240567,0312195516,8
240567,0312971346,9
240567,0312976275,9
240567,0312983867,8
240567,0312990456,9
240567,0316569321,8
240567,0316769487,9
240567,0316782505,9
240567,0316788228,8
240567,0345370775,7
240567,0345465083,10
240567,0375727345,8
240567,0380710218,10
240567,0385504209,10
240567,0399501487,8
240567,042516828X,7
240567,0425184056,6
240567,044021145X,5
240567,0440213525,8
240567,0440214041,5
240567,0440220602,5
240567,044022165X,6
240567,0440222656,9
240567,0440224624,8
240567,0440234743,5
240567,0440236673,6
240567,044023722X,8
240567,0440241073,5
240567,0446310786,8
240567,0446364193,6
240567,0446601241,8
240567,0446605484,9
240567,0446607657,7
240567,0446611212,7
240567,0446672211,9
240567,0451524934,8
240567,0451526341,8
240567,0452282152,4
240567,0452282829,8
240567,0553572997,7
240567,0671001795,9
240567,0671016652,9
240567,0671021001,7
240567,0671027360,7
240567,067169071X,5
240567,0684801523,5
240567,068484267X,10
240567,068484477X,7
240567,0684865742,8
240567,0804106304,8
240567,080411109X,9
241980,0312265867,9
241980,0312306326,10
241980,0312966091,10
241980,0312966970,10
241980,0312971346,10
241980,0312976275,10
241980,0312980140,10
241980,0312983271,9
241980,031298328X,9
241980,0312983298,9
241980,0312983867,10
241980,0312990456,10
241980,0316603570,10
241980,0316693006,10
241980,0380813815,10
241980,0380978415,10
241980,0385424728,9
241980,0385490992,9
241980,0385497466,8
241980,0385511612,9
241980,0440234743,9
241980,0440236703,10
241980,0440236738,9
241980,0446604666,9
241980,0446611212,10
241980,0446612790,10
241980,0451156609,5
241980,0451167317,9
241980,0451167538,10
241980,0451168615,10
241980,0451172817,10
241980,0451184963,9
241980,0451200152,9
241980,0451201744,9
241980,0553576798,10
241980,0553576801,10
241980,0553578685,10
241980,0553579754,9
241980,0671001795,10
241980,067103264X,9
241980,0671039725,10
241980,0671041789,10
241980,0671534718,10
241980,0671534726,10
241980,0671695126,10
241980,0671695142,10
241980,0671695169,10
241980,0671729411,10
241980,0671729446,10
241980,0671729454,10
241980,0671729462,10
241980,0671729470,10
241980,0671759329,10
241980,0671759345,10
241980,0671759361,10
241980,0671867113,10
241980,0671873199,10
241980,0684853515,8
241980,0684867621,10
241980,0743206029,10
241980,0743211383,8
241980,0743412273,10
241980,0842329129,10
241980,0842329218,10
242006,0380725703,10
242006,0380750872,8
242006,0380752999,10
242006,0380753022,10
242006,0380756277,8
242006,0380756285,10
242006,0380756293,10
242006,0380762587,10
242006,0380792028,8
242006,0380794489,10
242006,0380808072,10
242006,0380808080,10
242006,0380812029,9
242006,0380815583,9
242006,0380820854,10
242006,0380899531,10
242006,050552354X,10
242006,0505523752,9
242006,0505523892,10
242006,0505524090,10
242006,0505524473,10
242006,0505524503,10
242006,0515107662,10
242006,0515129933,8
242006,0515135216,8
242006,055321313X,10
242006,0553213148,10
242006,0553213156,10
242006,0553575023,10
242006,059035342X,10
242006,0671003348,10
242006,0671003364,10
242006,0671010085,10
242006,0671027573,10
242006,0671032992,10
242006,0671670069,10
242006,0671702505,10
242006,0671702513,10
242006,0671737805,10
242006,0671744208,10
242006,0671744216,10
242006,067187098X,10
242006,084394952X,10
242006,0843949945,10
242083,006099486X,7
242083,0142002267,7
242083,0312966806,10
242083,0312971125,6
242083,0316776963,7
242083,0316777730,7
242083,0345313860,5
242083,0345337662,7
242083,0345348036,9
242083,0345391802,2
242083,0375751513,9
242083,0380789019,7
242083,0380813815,10
242083,038529929X,9
242083,0385479565,10
242083,0385504209,8
242083,0439064872,9
242083,0439136369,8
242083,0439139600,9
242083,043935806X,7
242083,0440180295,7
242083,044021145X,8
242083,0440211727,10
242083,0440214041,9
